Source,Target,Type,Id,Label,Weight
80,32,Undirected,5757,,3
279,194,Undirected,5758,,3
279,149,Undirected,5772,,3
194,43,Undirected,5777,,3
194,48,Undirected,5779,,5
194,280,Undirected,5780,,3
194,52,Undirected,5783,,4
194,68,Undirected,5787,,4
194,266,Undirected,5788,,3
84,48,Undirected,5792,,3
43,149,Undirected,5808,,4
43,30,Undirected,5809,,4
216,52,Undirected,5817,,3
216,68,Undirected,5822,,3
48,280,Undirected,5826,,5
48,90,Undirected,5827,,4
48,30,Undirected,5831,,6
48,266,Undirected,5832,,5
48,99,Undirected,5833,,3
48,32,Undirected,5834,,4
280,52,Undirected,5837,,5
280,148,Undirected,5840,,4
280,67,Undirected,5841,,6
90,67,Undirected,5852,,5
281,67,Undirected,5861,,5
281,30,Undirected,5864,,4
52,148,Undirected,5868,,4
52,149,Undirected,5869,,4
52,32,Undirected,5872,,4
274,67,Undirected,5874,,5
274,32,Undirected,5878,,3
96,67,Undirected,5880,,3
67,266,Undirected,5889,,6
67,32,Undirected,5890,,7
149,266,Undirected,5895,,3
99,32,Undirected,5900,,4
7,112,Undirected,5905,,6
7,283,Undirected,5906,,4
7,285,Undirected,5908,,3
7,210,Undirected,5911,,5
7,256,Undirected,5913,,3
7,287,Undirected,5914,,3
7,288,Undirected,5915,,4
7,173,Undirected,5917,,8
33,112,Undirected,5918,,5
33,283,Undirected,5919,,4
33,285,Undirected,5921,,4
33,210,Undirected,5924,,3
33,256,Undirected,5926,,3
33,287,Undirected,5927,,5
33,288,Undirected,5928,,4
33,173,Undirected,5930,,5
112,268,Undirected,5931,,3
112,222,Undirected,5932,,3
112,283,Undirected,5933,,3
112,285,Undirected,5936,,3
112,286,Undirected,5938,,3
112,256,Undirected,5942,,3
112,287,Undirected,5943,,4
112,288,Undirected,5944,,3
112,173,Undirected,5946,,5
268,285,Undirected,5951,,4
268,256,Undirected,5957,,3
268,67,Undirected,5962,,6
268,173,Undirected,5965,,4
113,285,Undirected,5970,,3
113,287,Undirected,5976,,3
113,66,Undirected,5977,,4
113,288,Undirected,5978,,3
113,69,Undirected,5979,,3
222,285,Undirected,5986,,3
222,287,Undirected,5993,,3
222,66,Undirected,5995,,3
222,67,Undirected,5997,,4
283,59,Undirected,6010,,3
283,287,Undirected,6013,,3
283,22,Undirected,6014,,3
283,67,Undirected,6017,,3
283,173,Undirected,6020,,6
40,288,Undirected,6032,,4
285,256,Undirected,6060,,3
285,287,Undirected,6061,,4
285,22,Undirected,6062,,5
285,288,Undirected,6064,,3
285,67,Undirected,6065,,7
285,69,Undirected,6066,,3
285,173,Undirected,6068,,3
286,22,Undirected,6093,,3
286,66,Undirected,6094,,3
286,67,Undirected,6096,,4
272,69,Undirected,6132,,3
59,289,Undirected,6140,,3
59,173,Undirected,6141,,3
256,66,Undirected,6152,,4
256,67,Undirected,6154,,7
256,173,Undirected,6157,,3
287,22,Undirected,6159,,4
287,66,Undirected,6160,,3
287,288,Undirected,6161,,4
287,67,Undirected,6162,,5
287,69,Undirected,6163,,3
287,173,Undirected,6165,,3
22,288,Undirected,6167,,3
22,173,Undirected,6169,,5
288,67,Undirected,6173,,4
288,69,Undirected,6174,,3
173,78,Undirected,6183,,3
7,165,Undirected,6184,,3
7,145,Undirected,6186,,10
7,232,Undirected,6187,,3
7,290,Undirected,6188,,4
7,4,Undirected,6190,,19
7,135,Undirected,6191,,3
7,98,Undirected,6194,,3
7,5,Undirected,6195,,5
112,43,Undirected,6200,,6
112,290,Undirected,6201,,3
165,131,Undirected,6209,,4
165,145,Undirected,6210,,5
165,91,Undirected,6214,,6
165,135,Undirected,6217,,3
165,5,Undirected,6220,,3
0,45,Undirected,6228,,4
0,67,Undirected,6236,,5
178,43,Undirected,6245,,3
178,4,Undirected,6249,,3
178,67,Undirected,6251,,4
131,45,Undirected,6259,,4
131,19,Undirected,6262,,3
145,45,Undirected,6269,,3
145,290,Undirected,6270,,3
145,22,Undirected,6273,,3
145,5,Undirected,6277,,3
232,45,Undirected,6281,,7
232,290,Undirected,6283,,3
43,186,Undirected,6295,,3
43,19,Undirected,6297,,5
45,290,Undirected,6305,,3
45,135,Undirected,6306,,7
45,291,Undirected,6308,,4
45,5,Undirected,6309,,6
45,138,Undirected,6311,,3
48,186,Undirected,6313,,4
290,4,Undirected,6321,,5
290,22,Undirected,6324,,4
91,5,Undirected,6335,,3
186,4,Undirected,6338,,3
186,67,Undirected,6340,,5
4,19,Undirected,6347,,9
4,247,Undirected,6348,,3
4,138,Undirected,6351,,3
19,247,Undirected,6353,,3
135,22,Undirected,6357,,8
135,5,Undirected,6361,,4
67,247,Undirected,6367,,3
67,5,Undirected,6369,,7
67,138,Undirected,6370,,4
143,166,Undirected,6384,,8
143,221,Undirected,6385,,5
143,45,Undirected,6386,,8
143,293,Undirected,6388,,6
143,57,Undirected,6390,,8
143,294,Undirected,6391,,5
143,101,Undirected,6392,,4
166,221,Undirected,6393,,4
166,293,Undirected,6395,,6
166,57,Undirected,6397,,4
166,294,Undirected,6399,,5
221,45,Undirected,6401,,4
221,293,Undirected,6403,,3
221,67,Undirected,6406,,6
45,292,Undirected,6410,,4
45,293,Undirected,6411,,8
45,28,Undirected,6412,,7
45,294,Undirected,6413,,3
292,67,Undirected,6417,,3
293,57,Undirected,6422,,5
293,67,Undirected,6423,,13
293,69,Undirected,6424,,3
293,294,Undirected,6425,,3
293,101,Undirected,6426,,3
28,67,Undirected,6428,,7
28,69,Undirected,6429,,4
57,101,Undirected,6433,,6
67,294,Undirected,6434,,6
67,101,Undirected,6435,,8
141,208,Undirected,6439,,3
141,221,Undirected,6441,,7
141,104,Undirected,6442,,6
141,258,Undirected,6443,,4
141,234,Undirected,6444,,4
159,258,Undirected,6449,,3
295,234,Undirected,6459,,3
295,111,Undirected,6460,,3
221,104,Undirected,6461,,3
221,111,Undirected,6464,,3
104,234,Undirected,6466,,4
104,111,Undirected,6467,,4
258,234,Undirected,6468,,3
258,111,Undirected,6469,,5
234,111,Undirected,6470,,4
33,12,Undirected,6473,,3
33,297,Undirected,6479,,3
33,298,Undirected,6480,,3
33,136,Undirected,6481,,3
296,12,Undirected,6524,,5
180,12,Undirected,6544,,4
180,210,Undirected,6547,,3
180,52,Undirected,6548,,6
180,92,Undirected,6551,,3
180,297,Undirected,6553,,3
180,68,Undirected,6556,,5
180,76,Undirected,6560,,3
180,127,Undirected,6561,,3
12,52,Undirected,6567,,4
210,185,Undirected,6613,,3
210,58,Undirected,6618,,3
210,68,Undirected,6622,,3
185,52,Undirected,6628,,4
185,92,Undirected,6631,,4
185,68,Undirected,6636,,3
52,92,Undirected,6644,,5
52,297,Undirected,6645,,3
52,136,Undirected,6647,,3
92,68,Undirected,6678,,3
297,127,Undirected,6700,,5
298,173,Undirected,6709,,3
284,111,Undirected,6732,,4
193,300,Undirected,6733,,3
193,45,Undirected,6738,,3
300,45,Undirected,6750,,3
300,150,Undirected,6755,,3
83,20,Undirected,6762,,3
83,173,Undirected,6766,,3
301,45,Undirected,6770,,5
301,173,Undirected,6776,,3
181,304,Undirected,6789,,4
181,173,Undirected,6791,,3
45,303,Undirected,6793,,5
45,20,Undirected,6794,,5
45,304,Undirected,6795,,6
45,278,Undirected,6796,,3
45,150,Undirected,6797,,4
45,305,Undirected,6798,,4
303,173,Undirected,6803,,3
20,173,Undirected,6808,,3
304,173,Undirected,6812,,3
278,305,Undirected,6816,,4
173,305,Undirected,6819,,6
220,45,Undirected,6822,,7
220,160,Undirected,6826,,4
84,104,Undirected,6831,,4
84,4,Undirected,6832,,11
84,160,Undirected,6833,,3
84,234,Undirected,6835,,4
306,45,Undirected,6836,,3
306,240,Undirected,6837,,3
306,4,Undirected,6840,,5
306,307,Undirected,6842,,4
306,30,Undirected,6844,,3
45,307,Undirected,6849,,3
45,234,Undirected,6850,,5
240,4,Undirected,6853,,5
240,307,Undirected,6855,,3
104,52,Undirected,6860,,3
104,30,Undirected,6862,,3
52,234,Undirected,6866,,3
4,160,Undirected,6869,,7
4,307,Undirected,6870,,5
4,97,Undirected,6871,,4
160,234,Undirected,6873,,4
239,4,Undirected,6889,,6
156,160,Undirected,6894,,3
4,308,Undirected,6906,,4
157,310,Undirected,6916,,3
208,4,Undirected,6924,,4
146,309,Undirected,6928,,3
146,310,Undirected,6931,,5
309,4,Undirected,6932,,4
309,310,Undirected,6936,,3
4,310,Undirected,6938,,6
311,142,Undirected,6943,,3
311,44,Undirected,6949,,3
311,181,Undirected,6950,,3
311,45,Undirected,6951,,5
311,16,Undirected,6952,,3
311,48,Undirected,6954,,5
311,28,Undirected,6958,,3
311,66,Undirected,6963,,3
311,67,Undirected,6965,,5
311,69,Undirected,6966,,4
311,312,Undirected,6968,,4
311,24,Undirected,6969,,4
9,142,Undirected,6974,,3
9,44,Undirected,6978,,4
9,94,Undirected,6988,,3
9,67,Undirected,6991,,7
9,32,Undirected,6998,,5
142,10,Undirected,6999,,6
142,52,Undirected,7004,,4
142,19,Undirected,7005,,4
142,312,Undirected,7011,,5
142,32,Undirected,7014,,3
193,187,Undirected,7023,,3
193,101,Undirected,7037,,3
10,180,Undirected,7040,,6
10,187,Undirected,7043,,4
10,188,Undirected,7045,,3
10,246,Undirected,7047,,4
10,312,Undirected,7048,,3
10,32,Undirected,7051,,5
133,313,Undirected,7072,,3
180,48,Undirected,7076,,3
180,19,Undirected,7077,,5
180,67,Undirected,7083,,9
180,312,Undirected,7086,,3
12,44,Undirected,7091,,4
12,45,Undirected,7093,,8
12,246,Undirected,7103,,3
12,67,Undirected,7104,,4
44,19,Undirected,7114,,5
44,28,Undirected,7115,,3
44,94,Undirected,7117,,3
44,312,Undirected,7120,,5
44,137,Undirected,7121,,4
44,313,Undirected,7122,,5
181,16,Undirected,7124,,3
181,48,Undirected,7126,,4
181,28,Undirected,7127,,4
181,60,Undirected,7128,,3
181,241,Undirected,7129,,3
181,69,Undirected,7131,,4
181,312,Undirected,7132,,3
181,24,Undirected,7133,,6
45,16,Undirected,7137,,9
45,103,Undirected,7138,,3
45,241,Undirected,7139,,5
45,246,Undirected,7140,,3
45,312,Undirected,7141,,8
45,137,Undirected,7142,,5
45,32,Undirected,7144,,4
16,48,Undirected,7146,,3
16,52,Undirected,7148,,3
16,28,Undirected,7149,,4
16,94,Undirected,7153,,3
16,67,Undirected,7156,,7
16,69,Undirected,7157,,3
16,32,Undirected,7162,,4
103,67,Undirected,7172,,3
48,187,Undirected,7181,,3
48,28,Undirected,7182,,3
48,188,Undirected,7183,,4
48,246,Undirected,7186,,3
48,312,Undirected,7187,,5
187,52,Undirected,7191,,3
187,19,Undirected,7192,,3
187,67,Undirected,7198,,7
187,30,Undirected,7200,,4
187,312,Undirected,7201,,3
187,24,Undirected,7202,,3
187,32,Undirected,7205,,3
52,188,Undirected,7207,,5
52,94,Undirected,7209,,3
52,312,Undirected,7210,,4
52,24,Undirected,7211,,4
19,28,Undirected,7215,,3
19,66,Undirected,7218,,4
19,32,Undirected,7223,,4
28,94,Undirected,7227,,4
28,66,Undirected,7228,,3
28,312,Undirected,7230,,4
28,24,Undirected,7231,,5
188,60,Undirected,7234,,3
188,67,Undirected,7238,,8
188,312,Undirected,7241,,3
188,24,Undirected,7242,,3
60,246,Undirected,7248,,3
60,30,Undirected,7249,,4
60,312,Undirected,7250,,3
60,24,Undirected,7251,,3
241,67,Undirected,7259,,6
241,30,Undirected,7261,,3
241,24,Undirected,7263,,4
241,32,Undirected,7267,,3
94,312,Undirected,7271,,3
94,24,Undirected,7272,,5
66,312,Undirected,7278,,5
66,137,Undirected,7279,,4
66,32,Undirected,7281,,3
246,67,Undirected,7282,,4
246,69,Undirected,7283,,3
246,24,Undirected,7285,,3
67,312,Undirected,7290,,7
67,137,Undirected,7291,,3
67,313,Undirected,7292,,3
69,312,Undirected,7294,,3
312,24,Undirected,7300,,4
24,313,Undirected,7306,,3
24,32,Undirected,7308,,3
229,141,Undirected,7316,,9
229,143,Undirected,7317,,6
229,116,Undirected,7319,,8
229,166,Undirected,7322,,4
229,317,Undirected,7323,,4
229,221,Undirected,7324,,3
229,318,Undirected,7329,,6
229,293,Undirected,7332,,3
229,62,Undirected,7335,,5
229,67,Undirected,7339,,10
229,128,Undirected,7342,,5
229,99,Undirected,7344,,3
34,143,Undirected,7348,,3
34,116,Undirected,7350,,3
34,285,Undirected,7356,,3
34,120,Undirected,7357,,4
34,200,Undirected,7359,,3
141,314,Undirected,7369,,3
141,315,Undirected,7370,,3
141,316,Undirected,7371,,5
141,317,Undirected,7372,,4
141,318,Undirected,7376,,6
141,293,Undirected,7379,,8
141,57,Undirected,7380,,4
141,60,Undirected,7381,,5
141,62,Undirected,7383,,8
141,64,Undirected,7384,,3
141,65,Undirected,7385,,5
141,22,Undirected,7386,,10
141,319,Undirected,7387,,3
141,99,Undirected,7390,,5
141,321,Undirected,7392,,3
10,143,Undirected,7393,,7
10,314,Undirected,7394,,3
10,316,Undirected,7396,,3
10,221,Undirected,7398,,5
10,285,Undirected,7399,,4
10,318,Undirected,7400,,3
10,293,Undirected,7402,,3
10,321,Undirected,7407,,3
143,314,Undirected,7408,,3
143,116,Undirected,7409,,9
143,316,Undirected,7411,,4
143,317,Undirected,7412,,4
143,285,Undirected,7413,,5
143,46,Undirected,7414,,3
143,120,Undirected,7415,,4
143,318,Undirected,7416,,5
143,52,Undirected,7417,,4
143,53,Undirected,7418,,3
143,200,Undirected,7419,,3
143,62,Undirected,7422,,8
143,22,Undirected,7425,,7
143,319,Undirected,7426,,3
143,128,Undirected,7428,,5
143,78,Undirected,7429,,3
143,99,Undirected,7430,,4
143,321,Undirected,7432,,3
314,166,Undirected,7436,,3
314,52,Undirected,7444,,4
314,62,Undirected,7451,,3
314,67,Undirected,7456,,7
314,128,Undirected,7459,,3
116,316,Undirected,7465,,4
116,166,Undirected,7466,,8
116,317,Undirected,7467,,5
116,221,Undirected,7468,,5
116,285,Undirected,7469,,3
116,318,Undirected,7472,,4
116,52,Undirected,7473,,6
116,293,Undirected,7476,,4
116,60,Undirected,7478,,4
116,319,Undirected,7482,,4
116,151,Undirected,7483,,3
116,99,Undirected,7485,,5
116,321,Undirected,7487,,3
315,317,Undirected,7490,,3
315,52,Undirected,7497,,3
315,67,Undirected,7509,,5
316,221,Undirected,7519,,3
316,120,Undirected,7523,,3
316,52,Undirected,7525,,3
316,53,Undirected,7526,,3
316,200,Undirected,7527,,3
316,293,Undirected,7528,,3
316,57,Undirected,7529,,4
316,60,Undirected,7530,,3
316,62,Undirected,7532,,4
316,65,Undirected,7534,,4
316,22,Undirected,7535,,3
316,67,Undirected,7537,,8
316,128,Undirected,7540,,3
166,317,Undirected,7545,,3
166,318,Undirected,7550,,4
166,60,Undirected,7553,,3
166,62,Undirected,7555,,6
166,22,Undirected,7558,,7
166,151,Undirected,7560,,6
166,99,Undirected,7563,,3
317,318,Undirected,7571,,3
317,62,Undirected,7579,,3
317,319,Undirected,7583,,3
317,67,Undirected,7584,,8
317,128,Undirected,7587,,3
317,99,Undirected,7589,,3
221,318,Undirected,7596,,3
221,52,Undirected,7597,,4
221,60,Undirected,7600,,3
221,62,Undirected,7602,,4
221,22,Undirected,7605,,3
221,128,Undirected,7609,,4
221,320,Undirected,7612,,3
285,120,Undirected,7616,,4
285,52,Undirected,7618,,4
285,200,Undirected,7620,,3
285,62,Undirected,7625,,3
17,319,Undirected,7640,,3
17,99,Undirected,7643,,3
120,52,Undirected,7658,,3
120,53,Undirected,7659,,3
120,200,Undirected,7660,,5
120,57,Undirected,7662,,4
120,60,Undirected,7663,,3
318,293,Undirected,7676,,3
318,62,Undirected,7680,,6
318,67,Undirected,7685,,6
318,128,Undirected,7688,,5
52,200,Undirected,7693,,3
52,321,Undirected,7698,,3
53,200,Undirected,7699,,3
53,321,Undirected,7707,,3
200,57,Undirected,7709,,3
200,60,Undirected,7710,,3
200,67,Undirected,7717,,4
293,60,Undirected,7725,,3
293,297,Undirected,7726,,4
293,62,Undirected,7727,,4
293,22,Undirected,7730,,5
293,151,Undirected,7732,,3
293,127,Undirected,7733,,3
293,128,Undirected,7734,,5
57,297,Undirected,7739,,4
57,127,Undirected,7742,,3
57,128,Undirected,7743,,3
57,321,Undirected,7746,,4
297,67,Undirected,7760,,3
62,151,Undirected,7768,,3
62,321,Undirected,7771,,3
65,99,Undirected,7783,,3
22,151,Undirected,7787,,3
319,67,Undirected,7790,,3
319,99,Undirected,7795,,4
67,321,Undirected,7799,,5
151,128,Undirected,7801,,5
128,320,Undirected,7812,,3
140,194,Undirected,7829,,9
140,322,Undirected,7830,,4
140,197,Undirected,7832,,11
194,44,Undirected,7834,,8
194,66,Undirected,7836,,4
322,197,Undirected,7840,,3
322,66,Undirected,7841,,5
44,197,Undirected,7844,,8
197,66,Undirected,7848,,6
231,145,Undirected,7851,,3
231,295,Undirected,7852,,3
145,295,Undirected,7872,,3
145,108,Undirected,7875,,3
145,109,Undirected,7877,,3
145,253,Undirected,7879,,3
145,99,Undirected,7881,,5
295,4,Undirected,7885,,5
306,108,Undirected,7892,,3
108,4,Undirected,7901,,6
108,253,Undirected,7904,,5
4,109,Undirected,7907,,4
4,253,Undirected,7908,,4
4,242,Undirected,7909,,5
4,99,Undirected,7910,,8
109,253,Undirected,7915,,3
324,7,Undirected,7930,,4
324,146,Undirected,7935,,3
324,199,Undirected,7936,,4
324,4,Undirected,7937,,6
7,146,Undirected,7952,,4
7,326,Undirected,7953,,4
7,234,Undirected,7955,,3
7,111,Undirected,7958,,4
81,146,Undirected,7964,,3
81,199,Undirected,7965,,6
81,4,Undirected,7966,,4
81,234,Undirected,7969,,3
81,327,Undirected,7972,,3
81,111,Undirected,7973,,4
325,4,Undirected,7980,,3
325,327,Undirected,7986,,4
325,111,Undirected,7987,,3
221,199,Undirected,8001,,4
221,4,Undirected,8002,,3
146,199,Undirected,8009,,3
146,326,Undirected,8010,,3
199,308,Undirected,8018,,3
199,234,Undirected,8019,,4
199,242,Undirected,8021,,3
199,327,Undirected,8022,,3
199,111,Undirected,8023,,6
4,326,Undirected,8026,,6
4,64,Undirected,8027,,3
4,327,Undirected,8028,,4
326,234,Undirected,8032,,4
242,98,Undirected,8060,,3
327,111,Undirected,8063,,3
141,132,Undirected,8073,,3
141,3,Undirected,8074,,3
141,5,Undirected,8076,,5
132,116,Undirected,8077,,3
132,45,Undirected,8078,,5
132,3,Undirected,8079,,4
116,45,Undirected,8084,,9
116,4,Undirected,8086,,8
116,5,Undirected,8088,,3
116,153,Undirected,8089,,4
45,3,Undirected,8090,,7
45,319,Undirected,8092,,5
45,153,Undirected,8093,,3
4,275,Undirected,8098,,3
4,319,Undirected,8099,,5
228,5,Undirected,8118,,4
228,163,Undirected,8120,,4
2,234,Undirected,8145,,3
159,328,Undirected,8151,,3
159,60,Undirected,8156,,3
243,220,Undirected,8159,,3
243,146,Undirected,8161,,3
243,4,Undirected,8164,,5
243,234,Undirected,8170,,3
220,328,Undirected,8175,,6
220,60,Undirected,8180,,3
220,5,Undirected,8181,,4
220,163,Undirected,8183,,8
84,5,Undirected,8190,,3
146,328,Undirected,8194,,3
146,160,Undirected,8196,,3
146,60,Undirected,8199,,3
146,5,Undirected,8200,,5
146,163,Undirected,8202,,5
328,4,Undirected,8204,,5
328,160,Undirected,8205,,3
328,92,Undirected,8207,,3
328,213,Undirected,8208,,3
328,60,Undirected,8209,,4
328,234,Undirected,8210,,5
328,5,Undirected,8211,,4
328,163,Undirected,8214,,5
3,175,Undirected,8220,,3
4,60,Undirected,8224,,7
4,329,Undirected,8225,,5
4,163,Undirected,8226,,6
160,60,Undirected,8230,,3
160,5,Undirected,8231,,4
92,234,Undirected,8243,,3
213,60,Undirected,8247,,4
60,234,Undirected,8253,,4
234,5,Undirected,8258,,4
234,163,Undirected,8260,,5
5,175,Undirected,8261,,3
5,163,Undirected,8263,,4
329,163,Undirected,8266,,3
7,143,Undirected,8268,,6
7,322,Undirected,8272,,3
7,252,Undirected,8275,,3
7,305,Undirected,8278,,4
112,322,Undirected,8285,,3
112,57,Undirected,8288,,5
112,321,Undirected,8294,,4
231,24,Undirected,8310,,3
143,118,Undirected,8333,,3
143,322,Undirected,8336,,4
143,199,Undirected,8338,,5
143,173,Undirected,8345,,4
143,111,Undirected,8346,,7
106,4,Undirected,8356,,4
118,232,Undirected,8382,,3
118,199,Undirected,8385,,4
118,4,Undirected,8388,,4
145,173,Undirected,8403,,4
295,24,Undirected,8417,,3
232,199,Undirected,8421,,3
232,173,Undirected,8427,,4
322,199,Undirected,8433,,3
322,57,Undirected,8437,,3
322,24,Undirected,8446,,3
199,22,Undirected,8463,,6
199,305,Undirected,8465,,3
199,24,Undirected,8466,,6
286,111,Undirected,8475,,3
290,173,Undirected,8484,,3
290,305,Undirected,8486,,3
4,57,Undirected,8489,,5
4,252,Undirected,8490,,6
4,305,Undirected,8492,,5
57,173,Undirected,8498,,4
57,111,Undirected,8499,,4
57,305,Undirected,8500,,3
57,24,Undirected,8501,,3
95,22,Undirected,8522,,3
95,24,Undirected,8526,,4
173,24,Undirected,8529,,3
111,321,Undirected,8532,,4
7,316,Undirected,8537,,6
7,241,Undirected,8539,,5
7,152,Undirected,8540,,3
311,55,Undirected,8546,,3
11,67,Undirected,8559,,5
316,45,Undirected,8561,,7
316,16,Undirected,8562,,3
316,199,Undirected,8563,,3
316,4,Undirected,8566,,4
316,24,Undirected,8570,,4
45,199,Undirected,8572,,15
45,225,Undirected,8573,,4
16,199,Undirected,8575,,4
16,55,Undirected,8577,,3
199,103,Undirected,8581,,3
199,55,Undirected,8582,,3
199,135,Undirected,8584,,4
199,67,Undirected,8585,,15
225,67,Undirected,8592,,3
225,24,Undirected,8593,,3
4,241,Undirected,8600,,6
241,22,Undirected,8603,,3
22,152,Undirected,8605,,3
141,330,Undirected,8609,,3
141,331,Undirected,8610,,4
141,98,Undirected,8611,,3
1,173,Undirected,8616,,4
239,173,Undirected,8625,,3
0,16,Undirected,8649,,3
141,332,Undirected,8670,,7
141,118,Undirected,8671,,4
141,306,Undirected,8673,,3
141,108,Undirected,8675,,3
141,16,Undirected,8676,,3
141,199,Undirected,8677,,8
141,58,Undirected,8679,,4
141,197,Undirected,8680,,6
141,94,Undirected,8681,,3
141,110,Undirected,8684,,3
141,201,Undirected,8685,,3
141,30,Undirected,8686,,7
141,294,Undirected,8687,,5
141,163,Undirected,8689,,3
314,45,Undirected,8696,,3
314,30,Undirected,8711,,4
315,197,Undirected,8731,,3
315,111,Undirected,8741,,3
315,5,Undirected,8742,,4
332,166,Undirected,8746,,3
332,209,Undirected,8747,,4
332,317,Undirected,8748,,4
332,45,Undirected,8751,,13
332,16,Undirected,8753,,5
332,199,Undirected,8754,,8
332,333,Undirected,8755,,4
332,52,Undirected,8757,,5
332,197,Undirected,8760,,7
332,110,Undirected,8764,,5
332,22,Undirected,8765,,3
332,201,Undirected,8766,,3
332,67,Undirected,8767,,12
332,30,Undirected,8769,,7
332,203,Undirected,8771,,3
332,111,Undirected,8773,,6
332,128,Undirected,8775,,4
332,163,Undirected,8776,,5
118,166,Undirected,8800,,4
118,317,Undirected,8802,,3
118,45,Undirected,8805,,3
166,199,Undirected,8828,,4
166,104,Undirected,8830,,3
166,58,Undirected,8832,,3
166,197,Undirected,8833,,3
166,30,Undirected,8839,,3
166,5,Undirected,8841,,3
209,45,Undirected,8846,,3
317,45,Undirected,8871,,4
317,199,Undirected,8874,,5
317,333,Undirected,8875,,3
317,197,Undirected,8879,,3
317,110,Undirected,8883,,4
317,201,Undirected,8884,,4
317,111,Undirected,8889,,4
317,5,Undirected,8890,,4
14,45,Undirected,8912,,4
14,5,Undirected,8933,,3
14,163,Undirected,8935,,4
45,333,Undirected,8937,,5
45,121,Undirected,8938,,3
45,197,Undirected,8939,,17
45,110,Undirected,8941,,4
45,201,Undirected,8942,,3
45,203,Undirected,8943,,3
45,151,Undirected,8944,,3
45,163,Undirected,8945,,4
108,128,Undirected,8962,,3
16,5,Undirected,8978,,3
16,128,Undirected,8979,,3
16,163,Undirected,8980,,4
199,333,Undirected,8981,,4
199,197,Undirected,8984,,7
199,94,Undirected,8985,,3
199,110,Undirected,8987,,4
199,172,Undirected,8988,,3
199,5,Undirected,8991,,3
199,128,Undirected,8992,,5
199,163,Undirected,8993,,3
333,197,Undirected,8998,,3
333,67,Undirected,9005,,5
333,30,Undirected,9007,,3
104,67,Undirected,9022,,5
52,121,Undirected,9030,,3
52,197,Undirected,9031,,6
121,197,Undirected,9040,,3
58,197,Undirected,9052,,3
58,151,Undirected,9062,,3
58,128,Undirected,9065,,3
197,94,Undirected,9067,,3
197,110,Undirected,9070,,3
197,201,Undirected,9071,,3
197,111,Undirected,9076,,3
197,5,Undirected,9077,,4
197,163,Undirected,9079,,3
110,67,Undirected,9117,,3
110,5,Undirected,9123,,4
22,294,Undirected,9128,,3
201,67,Undirected,9131,,6
201,111,Undirected,9136,,3
201,5,Undirected,9137,,3
201,163,Undirected,9139,,3
67,163,Undirected,9141,,5
172,5,Undirected,9146,,3
30,5,Undirected,9152,,3
30,128,Undirected,9153,,5
294,128,Undirected,9159,,4
203,128,Undirected,9164,,3
111,5,Undirected,9169,,3
5,128,Undirected,9170,,3
229,160,Undirected,9172,,3
229,310,Undirected,9174,,3
160,310,Undirected,9179,,3
5,310,Undirected,9180,,6
84,293,Undirected,9195,,4
84,111,Undirected,9196,,4
258,293,Undirected,9198,,5
258,67,Undirected,9199,,7
293,111,Undirected,9202,,4
293,24,Undirected,9203,,5
149,111,Undirected,9205,,5
112,332,Undirected,9210,,3
112,293,Undirected,9212,,6
112,197,Undirected,9213,,3
112,241,Undirected,9214,,3
140,115,Undirected,9220,,3
140,335,Undirected,9222,,4
140,332,Undirected,9223,,8
140,12,Undirected,9224,,4
140,45,Undirected,9225,,15
140,293,Undirected,9227,,8
140,22,Undirected,9229,,4
140,111,Undirected,9231,,5
37,332,Undirected,9236,,4
37,293,Undirected,9239,,3
37,197,Undirected,9240,,3
10,332,Undirected,9246,,5
10,197,Undirected,9248,,3
10,248,Undirected,9249,,3
325,332,Undirected,9254,,3
325,45,Undirected,9256,,6
325,197,Undirected,9259,,3
334,45,Undirected,9270,,3
115,220,Undirected,9280,,3
115,332,Undirected,9282,,3
115,45,Undirected,9284,,5
115,66,Undirected,9289,,3
115,319,Undirected,9290,,3
220,197,Undirected,9297,,3
220,319,Undirected,9300,,4
220,111,Undirected,9301,,4
335,332,Undirected,9303,,4
335,45,Undirected,9305,,5
335,293,Undirected,9307,,3
335,197,Undirected,9308,,4
332,12,Undirected,9315,,3
332,293,Undirected,9317,,7
332,66,Undirected,9319,,10
332,319,Undirected,9320,,3
12,197,Undirected,9324,,4
12,248,Undirected,9327,,3
45,248,Undirected,9328,,6
293,197,Undirected,9335,,4
293,66,Undirected,9337,,3
197,319,Undirected,9340,,3
197,248,Undirected,9341,,4
241,248,Undirected,9344,,3
177,77,Undirected,9367,,3
336,45,Undirected,9371,,4
239,45,Undirected,9381,,4
16,168,Undirected,9399,,3
214,338,Undirected,9430,,3
214,340,Undirected,9438,,3
337,222,Undirected,9442,,3
337,180,Undirected,9446,,5
337,338,Undirected,9447,,3
337,226,Undirected,9449,,3
337,75,Undirected,9456,,3
337,101,Undirected,9458,,3
222,338,Undirected,9460,,3
222,75,Undirected,9467,,3
223,57,Undirected,9489,,5
223,75,Undirected,9494,,5
178,57,Undirected,9499,,4
180,338,Undirected,9503,,5
180,339,Undirected,9504,,4
180,57,Undirected,9505,,6
180,340,Undirected,9507,,5
180,75,Undirected,9508,,7
338,57,Undirected,9513,,4
338,340,Undirected,9517,,4
338,75,Undirected,9518,,3
339,186,Undirected,9522,,3
339,57,Undirected,9523,,3
339,190,Undirected,9526,,3
226,57,Undirected,9532,,4
